2024-03-01 18:28:42.450 INFO  (qtp1112737073-66) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC606 (1792349540086448128)], commit=} 0 49
2024-03-01 18:28:43.175 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:28:43.177 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:28:43.204 INFO  (qtp1112737073-36) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC608 (1792349540845617152)], commit=} 0 78
2024-03-01 18:28:43.486 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:28:43.489 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:28:43.489 INFO  (qtp1112737073-39) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC609 (1792349541182210048)], commit=} 0 42
2024-03-01 18:28:44.134 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:28:44.135 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:28:44.136 INFO  (qtp1112737073-34) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC610 (1792349541855395840)], commit=} 0 46
2024-03-01 18:29:20.302 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:20.308 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:20.309 INFO  (qtp1112737073-66) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC614 (1792349579772952576)], commit=} 0 59
2024-03-01 18:29:20.909 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:20.915 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:20.916 INFO  (qtp1112737073-36) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC615 (1792349580395806720)], commit=} 0 73
2024-03-01 18:29:21.497 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:21.499 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:21.499 INFO  (qtp1112737073-39) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC616 (1792349581024952320)], commit=} 0 55
2024-03-01 18:29:22.078 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:22.082 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:22.082 INFO  (qtp1112737073-34) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC617 (1792349581632077824)], commit=} 0 59
2024-03-01 18:29:23.381 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:23.383 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:23.384 INFO  (qtp1112737073-66) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC618 (1792349583019343872)], commit=} 0 39
2024-03-01 18:29:25.174 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:25.175 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:25.176 INFO  (qtp1112737073-41) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC622 (1792349584887906304)], commit=} 0 47
2024-03-01 18:29:25.409 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:25.410 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:25.427 INFO  (qtp1112737073-39) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC623 (1792349585146904576)], commit=} 0 51
2024-03-01 18:29:25.623 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:25.625 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:25.625 INFO  (qtp1112737073-34) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC624 (1792349585334599680)], commit=} 0 70
2024-03-01 18:29:26.285 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:26.289 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:26.290 INFO  (qtp1112737073-66) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC625 (1792349586047631360)], commit=} 0 55
2024-03-01 18:29:26.755 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:26.759 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:26.759 INFO  (qtp1112737073-41) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC626 (1792349586542559232)], commit=} 0 53
2024-03-01 18:29:27.043 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:27.045 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:27.045 INFO  (qtp1112737073-39) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC627 (1792349586856083456)], commit=} 0 40
2024-03-01 18:29:27.251 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:27.253 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
